TP X VALUE, TP Y VALUE, FN X VALUE, FN Y VALUE
3.16995,1.71988
1.10435,-0.686581
2.80298,1.13379
0.570742,1.28481
0.336581,-1.07223
1.05131,0.593517
1.17216,0.526803
0.0526281,0.318715
1.76878,0.208952
0.443351,0.168342
-0.345438,1.91242
1.0964,3.25925
1.59478,-0.0255098
0.0437326,-0.0474496
1.58734,0.402047
0.334165,0.759377
-0.498404,0.150533
1.80481,1.4162
1.12322,0.751281
1.6139,0.787095
2.10768,-0.168157
2.74073,-0.0106748
1.40643,2.09154
0.313692,1.48708
0.100463,0.568873
-0.657631,0.133191
1.88608,1.62749
1.62554,2.30196
0.403838,0.248581
0.271268,0.773647
-0.330357,1.0746
1.47468,1.29951
2.24476,0.709425
2.21368,0.479333
1.18519,-0.196724
1.07628,0.711486
2.23823,1.94328
1.62414,0.671021
0.09198,1.62385
1.25983,2.50418
0.611441,0.57481
1.65057,0.3216
2.39719,-0.553253
3.1467,0.932922
0.842955,3.67869
1.53824,0.243479
0.885156,0.0635851
0.803957,0.699461
1.56909,0.200244
0.849965,-0.723339
1.47521,1.64062
0.298072,1.04638
2.8389,1.591
1.23233,0.571421
1.22613,1.64602
1.04304,2.13528
0.50833,2.44934
0.803302,2.3038
-0.615806,-0.441655
0.590582,1.44454
0.74646,0.80203
0.186549,2.43083
0.451492,2.76441
0.952725,2.2487
3.1211,-0.703748
0.885322,1.29019
-0.00905991,2.83781
0.0377265,-0.0313663
1.2608,1.66463
1.07712,1.98597
0.91514,1.38048
1.00645,0.952581
0.732181,0.612739
-0.445075,0.30148
2.26512,1.29028
0.785254,2.50125
1.26668,1.44353
1.26979,0.0369083
0.814123,1.24146
0.416699,1.17828
-0.712426,1.75795
2.10506,1.34338
0.686749,1.29028
0.874276,0.4746
2.44347,1.29904
0.433971,0.0510968
1.5,2.82783
0.796273,1.62054
-0.672722,0.63132
0.107533,1.67087
1.45432,1.89816
0.703827,-0.539411
0.853116,1.08221
1.617,1.77723
0.827313,0.681275
1.58546,1.26491
1.1211,0.0918215
-0.791759,1.4628
1.09631,1.93767
1.83756,2.19128
2.15957,0.291252
1.01964,-0.0415225
0.808786,1.91604
-0.00161171,-0.0705247
0.234864,-0.202067
1.08818,0.747007
2.1932,-1.30949
2.30074,0.180204
-0.872053,3.05932
1.79234,-0.447667
1.2146,0.0875993
0.844672,1.15929
0.976182,0.168366
1.86243,1.01265
0.823466,2.50933
0.46645,1.49423
-0.0936486,0.0337757
2.33081,1.51119
1.6574,1.44707
-0.745162,-0.138771
1.31764,1.27645
0.219927,1.63381
1.76405,-0.190235
1.31418,0.264826
0.666717,2.70953
-0.461197,0.395084
1.10046,0.337519
0.0795941,1.23787
2.4916,0.47155
0.490761,0.881697
0.756676,-0.706362
2.52026,0.631882
3.08239,1.8676
1.64126,0.331775
-1.03888,2.48561
1.30852,1.28826
1.11973,-0.31076
1.17836,1.49966
1.22424,0.473355
0.798404,0.726931
1.79414,-0.091749
2.31608,0.260649
0.471707,0.406142
0.0234947,3.00825
-1.31848,0.202739
2.59096,1.52887
0.509061,0.687025
1.56193,0.0705459
2.86238,1.29702
-0.428066,-0.446896
0.391984,-0.496152
0.903981,2.26564
0.857323,1.64471
1.35193,-0.0401238
1.60236,1.19672
0.744487,0.574361
1.34214,1.95578
1.42785,0.158028
-0.248935,0.588799
2.50976,1.3275
1.51749,0.0297146
1.10353,0.771046
1.07316,3.15636
2.57592,-0.496837
0.788612,2.02583
0.137541,0.429192
0.265068,0.70706
0.637295,0.975656
1.43652,0.629794
0.390007,0.0975116
0.653023,-0.627514
3.24961,0.153093
1.49667,1.66848
0.467172,0.363873
1.30506,-0.355368
0.324324,3.70929
0.907791,-0.617905
1.58928,-0.293161
-0.369765,0.621215
2.02004,0.438486
1.87889,1.10565
1.07481,-0.602457
0.762561,0.651331
1.92988,-0.276925
2.44749,-0.681668
1.03171,1.55359
-1.72516,1.19785
0.288082,2.4106
0.499121,1.5453
1.71874,1.335
0.103075,0.983495
0.293674,1.88604
-1.32713,1.5831
1.34984,1.40962
-0.291757,1.5154
-0.112512,1.58958
0.471595,0.725582
1.77055,0.793857
1.74404,1.77565
0.295617,0.329744
2.52825,2.0053
0.65311,0.919512
-0.455609,0.0594404
2.2665,1.92568
3.29545,-0.585308
1.84251,0.870184
0.932021,2.34503
-0.782019,0.82746
0.839129,-0.134942
1.61819,2.02588
0.973704,0.599672
2.06096,-1.1916
1.61441,-0.0433425
2.4356,0.747505
0.426302,0.883672
0.334253,-0.708531
0.887956,1.1292
2.38865,1.89534
1.8487,2.57227
0.818634,2.19447
-0.394383,1.4048
3.3648,0.658786
1.8097,2.24742
0.077337,0.472574
1.77205,-0.14029
0.448875,0.170724
-0.787537,-0.0159043
1.76271,1.27031
-0.180835,1.32134
1.32793,1.19757
0.17401,2.76276
0.0989845,-0.275379
1.58618,1.29851
1.57874,0.395076
2.24855,0.383213
1.9286,2.1516
1.48844,0.596388
1.90936,2.40407
0.665346,0.727194
0.538414,0.178225
-0.163696,0.195263
1.55372,1.65516
0.828728,3.00131
1.71628,1.39702
-0.0182472,0.25637
2.86106,0.853909
0.527856,-0.344472
-1.52411,2.74837
2.56116,0.541786
-0.156821,0.493011
1.22111,2.1844
0.857212,0.211524
-0.345603,3.10539
0.0853719,1.44423
0.816902,2.38374
0.449834,0.659951
0.287755,-1.55202
0.762649,0.841881
2.2307,0.0342609
0.551937,0.265902
-0.083276,0.456252
1.58464,0.790173
1.51116,1.63125
-0.125875,1.42099
1.47915,0.157427
2.25782,2.57572
0.945373,0.748211
0.0287171,0.975935
0.369355,0.643108
0.665565,2.1111
1.06602,0.599716
1.49042,2.40797
1.13152,0.0156208
-0.496534,2.44627
2.80317,0.99665
1.49631,0.793351
1.34956,2.48103
1.85879,-0.420494
-1.00328,1.60218
0.410594,0.955015
3.50664,1.01509
0.372604,0.577341
0.374051,2.6776
1.52584,2.8183
1.97364,2.44719
2.82163,0.593212
1.36696,1.20207
1.35425,1.45477
1.67376,-1.1092
1.11738,-0.256413
1.28711,1.20909
0.247721,1.89703
0.801524,-0.446257
0.928714,0.941883
1.07969,0.792142
2.61984,0.500584
0.00833899,1.77819
0.704463,1.14643
-0.0575281,-0.139858
0.919221,0.643488
1.54859,2.41033
0.71561,1.61335
-0.0552902,-0.0367202
2.48164,1.60029
-0.741818,1.45943
1.01981,1.05226
1.44017,0.25514
1.04477,0.480265
-0.173039,1.76516
-0.392497,-0.50042
1.52469,0.435304
1.22167,0.724199
-0.0154579,3.41859
-0.115424,2.25767
1.02054,-0.0986472
2.05736,2.24647
2.69452,1.64322
-1.24413,0.6399
2.89623,0.16498
0.161692,1.90035
1.49185,2.02608
2.28541,-0.103942
0.422459,0.393273
1.42611,-0.477281
0.669697,3.41771
1.06234,2.24893
0.871567,0.369294
0.978386,0.339593
-0.314555,-0.0117773
0.360094,1.1318
1.1491,1.04821
3.41577,0.822111
1.78922,-2.99296
0.725938,-0.513662
1.75061,1.79753
1.95341,0.657503
1.15336,1.61241
0.916658,-0.741079
-0.0793816,-0.336048
1.1492,0.622182
0.114494,1.85767
1.16342,1.38768
1.62255,0.747625
0.54543,2.13542
1.13404,1.81734
0.826777,2.66577
-0.562588,0.431114
0.997674,0.254761
2.2457,0.016225
1.31955,1.69272
-0.291404,3.09414
-0.580626,0.585571
3.05079,1.01487
-0.590665,1.92487
0.535399,1.77294
2.26984,2.6267
1.65991,-0.00137317
0.37792,0.221337
0.628508,0.544537
2.20717,0.341441
1.6292,-0.478935
-0.345817,1.06597
1.49954,0.239125
1.3041,2.89575
-0.800355,0.326806
0.321429,0.642699
1.91451,-0.0718828
1.73931,1.38934
0.229962,1.24535
0.840915,-0.92048
0.0281777,0.0283123
1.54225,-0.644178
1.838,1.04928
-0.210099,1.65924
0.766243,1.35504
0.584887,-1.33981
0.487622,1.26703
1.96293,0.304988
1.59769,1.91577
0.990139,-0.210664
-0.732178,-0.279285
0.874543,0.445607
0.368385,0.903581
1.31015,0.253127
1.54459,1.67399
-0.305874,1.84121
-1.16547,2.32315
1.02047,0.999658
0.956219,0.182914
0.383361,0.338674
1.84768,0.555128
0.89424,2.37003
-0.391017,1.40154
0.75304,1.08439
1.89113,1.431
1.07932,1.07113
0.726407,0.393048
1.93753,0.284969
0.64242,-0.598597
1.49145,-0.972614
0.582103,-0.495681
2.93006,0.540045
0.854867,1.33253
0.785385,0.973336
0.592979,-0.258048
2.26802,0.898477
1.17854,0.483506
2.71529,1.42626
1.51754,1.01343
-0.34986,1.33459
-1.48111,0.387209
-0.759535,0.237148
0.220718,1.77946
0.574338,-0.0422001
1.32207,-0.0812061
2.29668,0.948654
0.609141,1.45864
2.55035,2.24181
-0.203053,1.58907
0.133895,-0.939474
1.93253,2.5128
-0.868119,2.90988
1.26366,1.88576
1.14752,2.21729
0.408037,0.436395
2.66025,2.07219
0.809212,1.01511
-0.552708,1.90656
1.37561,0.859006
1.6537,0.452309
1.49329,2.35456
-0.244671,-0.657032
-0.0926309,0.653893
0.260749,1.7125
0.555345,0.465452
0.208831,-1.53259
-0.213925,0.10834
0.6179,1.50477
-0.299648,1.91227
1.50165,1.54843
0.705882,0.695202
2.59738,1.60324
0.748549,-0.439287
-0.0229061,0.93815
0.115128,0.341377
0.254264,0.224714
-0.894554,1.2446
1.56968,1.28832
-0.244019,1.17362
2.28995,0.910511
2.80073,-1.61497
1.73846,1.19525
2.51981,0.889727
0.787053,1.64339
0.781496,1.05171
1.6737,0.374475
1.14118,0.0583583
1.86103,1.5438
1.11398,1.09773
0.186979,0.247452
1.32487,0.20363
1.54204,0.056138
2.56757,0.927405
1.45474,1.45513
1.82938,1.98699
2.45381,1.95844
0.433915,1.49807
1.06529,1.95589
0.515098,1.46124
2.17283,1.24857
1.05273,1.02604
-0.0235409,-0.409881
0.256436,-0.0645735
1.57567,0.510468
0.334936,-0.535498
0.874254,-0.341999
1.45238,1.37797
1.32012,1.16681
0.929344,0.879008
2.92334,1.96722
0.657424,1.21068
0.945827,1.54754
-1.20729,1.72447
2.32712,0.472475
1.14873,0.199447
2.34995,1.89688
1.90246,0.382627
2.55719,-0.114991
2.35554,1.08354
1.26537,0.520292
-0.810085,0.271493
2.14924,1.22085
-0.503665,1.78919
1.14617,-0.691134
0.778719,1.1807
0.859259,2.16811
2.16572,1.49378
1.37821,3.30466
1.18554,1.98951
2.07115,0.0543765
0.100812,0.963379
0.446728,0.443376
0.565804,-0.378584
0.296037,1.55331
1.32362,2.11762
-0.230747,2.4367
-0.193661,0.778428
0.664906,1.14267
0.722012,0.0264633
0.182509,-0.130797
2.26033,2.49038
1.27066,-0.62307
3.4178,0.36009
0.353079,0.68316
0.426778,1.02367
0.481596,1.2151
0.843732,1.42023
1.89189,0.0702457
0.8384,-0.71735
1.43477,1.41918
1.21621,2.62448
-0.890754,2.09308
1.40125,2.74402
-0.721332,0.127454
2.40249,1.54976
0.589017,2.0704
1.99679,-0.060937
1.64543,0.110653
1.24166,2.12063
1.87735,2.4305
1.46628,2.17486
-0.512357,0.485609
1.58752,-1.05682
0.229471,0.642812
1.23038,0.496725
1.256,2.04891
0.83399,0.0281512
0.341148,1.2123
0.0951502,1.87361
1.11001,0.691756
0.171856,3.42249
0.942494,0.132793
1.69162,1.72291
-0.180285,0.380003
1.05774,3.78855
0.664985,-0.0241235
1.50931,1.40028
-0.153428,1.76262
1.39518,-0.048336
3.27855,1.56957
1.77514,0.830722
1.54557,1.61783
-0.176863,1.06419
0.110014,0.930005
-0.395018,0.789016
1.72248,1.46667
-0.0456753,1.49261
2.65795,2.25068
-0.352282,1.79718
-0.498531,1.50486
0.337006,1.12575
-0.117175,1.97191
1.00603,-0.304603
1.00381,0.68806
1.13612,1.40304
-0.629382,0.737376
2.94322,0.83284
-0.241655,-0.54054
1.08792,0.765105
0.542621,1.08176
1.15555,-0.507112
1.75059,2.73383
0.744214,1.68705
0.51504,1.76349
0.546241,0.75809
1.33353,1.03236
0.183602,0.905237
0.189313,1.0452
2.25378,0.818017
1.85579,1.58066
-0.57733,0.247894
1.58868,-0.152106
-0.0827004,0.836993
-0.00182295,1.29139
2.41223,-0.827099
2.61937,1.31354
0.511236,-0.0148708
3.40702,0.309086
0.429195,1.91987
1.33124,2.04368
0.858148,0.512694
-0.624919,2.23676
0.631767,1.85523
2.24714,1.54172
-0.247061,1.52706
0.559317,-0.167195
-0.308979,-0.129606
-0.137357,-0.550135
0.391672,3.03707
-0.0682083,0.680304
1.63183,1.962
2.4706,-0.621046
1.32013,0.0386584
-0.433767,0.445215
0.187157,1.3451
0.840723,0.254762
2.10986,1.23412
3.03074,0.836256
2.23628,1.41656
1.1688,0.595636
-0.0893956,1.5031
0.0594652,1.44979
-0.620717,1.73364
-0.235685,0.568365
1.21148,1.7073
0.675353,0.0541945
0.845689,0.121027
-0.425748,0.72503
1.53178,1.57508
1.20663,1.28254
1.28086,0.108066
0.486063,-0.416265
2.127,1.62912
-0.50829,0.208655
1.78362,0.747841
0.222907,0.070105
0.135611,1.58861
1.78969,0.695156
1.72993,-0.424724
0.610583,0.301752
0.162841,0.304117
1.99861,0.412801
1.59562,0.740882
0.576968,-0.0115069
2.32324,1.23113
0.563377,-0.177614
1.1101,1.52544
0.319215,1.86279
1.10867,2.86117
-0.337723,1.60901
2.70405,0.348297
1.35644,-0.315897
1.66451,0.749035
2.39248,1.97227
0.538587,0.245292
-0.428436,1.85951
0.958761,0.375852
-0.836352,0.0963304
3.41052,0.49902
2.12079,1.90498
0.382076,0.351195
1.07397,1.59087
0.326347,-0.0648395
2.0277,0.669251
0.909564,-0.12447
1.73333,0.62952
0.487875,0.623838
0.260488,1.43009
2.91537,1.23533
1.63365,1.69858
-0.212012,0.420168
2.76961,1.0195
1.762,1.08966
0.641318,1.2234
2.62342,1.03631
2.02782,0.284988
-1.75335,2.88094
1.68145,0.648006
1.51611,1.02689
2.43823,1.15532
1.82262,1.10849
2.84533,0.611781
-1.07145,0.800675
0.286349,1.31369
1.66687,1.79137
2.2392,1.62988
1.13705,1.46263
0.583145,0.518577
0.733065,1.84532
-0.256678,-0.188641
-0.128423,-0.481876
-0.405575,2.13581
-0.187236,0.880169
1.33389,1.32649
0.678258,2.13769
1.38142,1.75399
1.24408,0.792045
1.51203,3.10521
0.731362,1.70655
0.97964,0.112383
-0.332564,0.467634
1.75589,-0.25204
1.38702,2.16401
2.22752,1.63335
1.50915,0.886384
0.331972,1.66151
2.57635,0.660332
1.25135,-0.537693
-0.268045,2.34261
0.304857,1.44078
1.65185,1.43006
0.179775,-0.100904
0.263099,-0.162807
0.831734,0.900424
1.56414,-0.169908
1.34853,0.861576
2.80772,1.99058
0.523896,0.0999406
-1.43618,2.20054
2.1229,0.406023
1.48693,-0.290732
1.59557,1.85348
0.638201,0.962816
0.853493,-0.117834
1.77941,1.90597
2.29593,1.49906
1.19024,-0.225671
0.192106,1.50395
1.67718,1.81313
0.355371,3.00915
-0.412113,-0.324072
0.239267,1.55984
0.584244,2.89684
1.63796,0.986438
1.52869,-0.0525528
1.82838,0.743063
0.370301,-0.446396
2.02844,1.89154
-0.140497,1.03235
0.0623935,1.98909
1.19581,0.832646
1.78939,0.933164
0.676399,-0.150137
0.727841,0.00533926
-0.233404,0.752452
-0.060096,0.840172
-0.872388,0.0947788
0.506598,1.13506
-0.548354,3.38801
-1.14525,1.3218
0.858555,-1.06866
-0.0916736,0.703179
1.18734,1.9122
0.678553,1.71702
1.55107,1.6892
1.86906,0.120094
-0.0498656,2.19498
1.2395,2.40858
-0.390286,1.36154
1.43255,3.19419
1.99662,0.214946
-0.48083,1.64489
1.07447,0.273276
0.134245,1.00628
0.838337,2.6624
1.67097,-0.672537
1.0091,1.40798
0.383703,0.224248
2.43185,-0.866649
-0.144421,1.70271
1.21599,2.01412
2.92178,1.33564
-0.33621,1.47561
0.457467,0.353289
3.31303,-0.0240625
2.15155,0.0142604
1.94085,1.04691
1.64994,0.195997
1.15714,2.30342
2.40546,0.239223
1.53236,1.86281
1.21816,1.23052
2.18389,-0.3622
-0.0323033,0.91948
2.0103,0.614578
1.93735,0.152238
1.35549,1.47818
0.860954,0.60467
0.963,0.565174
-0.151338,1.44513
1.55813,1.61428
-0.888493,0.911025
1.58815,0.838475
2.18047,1.88712
1.65734,1.46902
2.29568,1.11115
1.82581,1.66136
0.202168,0.388164
-0.266342,-0.122619
0.136621,1.93828
0.578815,1.88964
1.95,2.08711
-0.599393,0.780616
2.9045,1.58551
0.630443,0.401356
1.18824,0.227453
1.69848,1.05456
1.95129,1.19488
1.28667,1.82176
1.62447,1.48692
-0.28728,0.56177
2.92746,0.765967
0.711838,0.226599
1.2532,0.41287
0.260387,1.41051
-0.194027,0.944994
1.51475,0.297066
0.708134,0.257822
1.47673,-0.19085
1.54116,-0.155632
-0.0963227,1.12589
0.115723,0.930366
1.49586,3.05546
1.14043,1.54625
1.46742,-0.024868
1.08291,0.267096
1.20602,1.10413
1.00726,1.6921
1.1633,1.85619
1.18254,0.310536
1.16776,-0.565364
0.586298,2.68811
1.21231,1.54954
2.00033,1.31437
2.86101,1.24363
1.04838,1.93259
0.169071,-0.952814
0.458609,-0.600794
1.37069,1.04043
1.81884,1.30295
1.64138,1.02021
-1.19499,0.321168
1.20943,1.48875
-1.15556,1.75464
1.01186,0.856783
0.18837,2.44324
1.76022,0.230763
2.09439,0.246858
1.67714,1.4221
0.792208,0.629781
1.33821,1.5368
1.00387,0.143066
0.699526,0.447
0.393243,0.513164
0.6233,-0.804085
0.733697,1.6611
0.879443,0.700283
0.463362,3.31865
1.42089,0.651953
1.26471,0.628062
1.7477,0.943401
1.25874,-0.501816
-0.127108,1.40798
1.15786,1.03797
2.06972,-0.0980024
0.537049,3.30787
0.510753,-0.355276
-0.0653344,0.688461
1.35891,0.673448
1.48652,-0.911226
0.471784,1.28576
2.00784,1.10737
2.60273,2.23473
2.59251,-0.143586
2.08344,0.221523
2.20167,0.466809
0.790026,0.964607
0.473378,0.363382
0.839651,1.71074
3.44599,0.973678
0.520828,-0.6271
1.61067,1.63886
1.79827,1.75154
-0.836802,1.42655
1.81179,0.29874
0.236835,2.46334
1.5175,1.46268
0.340718,2.33753
0.77099,-1.71163
0.212071,-0.239008
1.80919,2.21028
1.26585,-0.265487
1.70718,0.879153
-1.1129,-0.210407
1.09793,0.725066
1.79704,0.278556
2.56979,0.72179
2.12296,0.747425
1.49316,1.85069
1.67744,0.302262
1.87258,0.925243
2.99037,1.4616
1.28295,1.95449
-0.202272,0.86983
1.73927,0.290808
1.11121,2.75752
1.33445,1.23078
-0.404541,-0.208447
3.16107,0.00481254
3.01204,0.687638
0.727863,0.752593
0.539408,0.856374
0.143315,2.00016
-0.529644,3.11491
0.671328,0.215004
0.826762,0.651539
0.646342,3.64591
1.84258,-0.748165
-0.133987,0.620648
1.41278,1.27002
1.507,1.16552
-0.157586,2.10708
1.80142,2.93546
0.901282,1.03636
1.89727,0.405521
2.51011,2.00788
-0.902023,1.24404
-1.43302,0.736637
0.636712,1.29302
0.84862,0.143337
1.67297,1.42891
0.0995215,0.180879
0.744519,1.64487
1.12607,-0.188356
0.675028,0.37645
0.349222,1.98575
1.67256,0.42103
2.31243,1.37911
0.204159,0.801861
1.88336,0.327228
0.436937,1.57926
1.41209,1.58684
2.96442,0.18883
1.46247,1.83827
0.161401,-0.411492
0.135177,0.615309
1.46174,-0.277619
-0.310315,1.61397
2.14794,0.449082
0.98357,0.84436
2.16655,0.303415
1.46128,2.96838
0.279768,1.90835
0.676964,1.13429
1.59075,-0.127285
-0.225263,1.92522
0.0387692,-0.949925
0.707146,-0.490347
1.89131,1.39874
0.406684,2.26662
2.44127,0.131861
1.03807,0.0563871
1.43694,0.354486
1.37793,0.997789
1.11426,0.350786
0.135362,-0.109284
-0.254889,-0.285858
-0.059268,0.298986
2.02471,-0.610585
0.315728,1.2862
1.32824,-0.89663
-0.724099,0.328934
0.220677,1.07438
1.11682,1.44175
1.42228,0.00502247
0.247486,1.63277
1.10032,1.75697
0.905576,2.76035
2.83925,0.202439
0.822474,0.797248
0.101793,0.374684
1.2798,1.63934
0.171729,0.697191
0.447478,-0.0182567
0.946134,-0.44179
2.10199,0.635053
1.10055,1.18754
1.44883,0.901713
1.50239,0.770464
1.51068,-0.127204
-0.333694,0.417079
2.62907,1.36223
0.116253,-1.20565
1.37744,0.535689
0.250076,0.0770289
-0.326843,0.952467
-0.697695,0.737644
2.14319,2.10065
0.736565,-0.102233
2.29303,1.44817
2.66669,1.73974
1.88505,2.87958
0.637601,-0.515858
1.31439,1.2485
0.927023,1.38573
0.953013,0.863717
1.10667,1.18293
1.66817,2.65943
0.74044,0.455199
0.898179,2.96827
1.34961,2.10027
2.89814,0.594178
1.37941,1.17348
4.27932,0.240817
2.03246,1.88639
0.886803,1.71007
-0.694783,1.61639
2.2262,0.0835153
0.891575,1.17683
1.66269,1.21507
0.852687,0.441286
0.558039,0.413105
1.59816,-0.998586
1.89798,0.0208223
2.06609,2.00161
0.172623,0.820977
0.0985081,0.654039
0.642963,0.735984
0.374589,1.19694
1.05902,1.61031
1.87058,0.894814
2.96369,1.10972
1.67508,1.18604
0.825427,0.0774094
1.38265,1.65724
2.20042,1.62174
1.67837,2.27974
0.215188,0.852903
1.72826,1.08813
0.699057,1.20572
-0.340594,1.81008
-0.876521,0.00518131
3.33062,1.42565
1.04124,1.02196
1.1756,-1.17736
0.599652,0.493458
0.252064,1.42457
0.720921,2.14763
0.385142,0.724731
0.0479858,1.79908
0.53428,-0.839105
0.610734,0.380559
1.25304,1.68402
3.41782,0.323011
0.708174,0.695028
1.60548,0.692644
2.38049,0.814761
0.120721,1.27612
1.69313,2.07108
1.82702,0.876635
2.48101,1.70036
0.133932,0.837275
0.303974,1.41918
-0.343485,1.25532
-0.108851,-1.28238
1.38589,1.91181
1.77565,1.29432
2.90675,2.07206
3.02225,0.511626
0.954409,1.32629
1.53356,0.890939
-0.108906,1.72433
-1.27341,2.13378
2.46999,1.2906
1.49694,0.989141
1.38721,1.20522
-0.31143,0.848195
0.726968,3.56335
1.7702,2.89129
0.121412,0.076569
1.04778,2.21713
2.69103,0.387444
0.669823,0.590517
0.253308,-0.201528
0.0665174,0.224889
-0.279257,0.730963
0.596253,-0.564507
2.26845,2.67623
1.44669,1.86013
0.472426,0.468957
0.213614,0.0654191
2.32611,-0.959465
2.0867,1.16643
0.440781,1.57509
1.84642,-0.0814856
0.861999,1.24953
0.158682,1.30714
-0.200428,-0.391432
-0.550217,0.150109
2.31957,0.632535
0.499248,2.26236
0.843179,0.946355
0.30273,0.951822
0.936073,0.423351
0.811743,1.62332
2.60253,1.43412
2.58174,-0.981715
0.229615,0.413536
0.77327,1.59705
1.69498,1.73459
1.45437,0.500407
-0.821874,2.14434
1.5158,0.278535
2.20028,1.1286
0.670914,2.20317
0.900276,0.813347
-0.470814,2.08603
0.133613,-1.55735
1.74106,0.481222
2.80549,0.548661
-0.0676374,0.784326
-1.16569,1.24175
0.308799,1.97827
1.57132,1.9484
0.148232,0.510719
-0.0947553,0.877096
1.60787,-0.123838
0.976416,0.999107
0.995696,2.24394
0.173322,0.5671
1.53339,0.0278863
2.57176,-1.06951
2.22654,0.284846
0.118983,0.981223
0.309183,0.537374
1.37485,1.20373
0.806081,0.572882
-1.3084,0.195302
1.11813,0.896223
0.363913,-0.635372
1.41688,1.20537
1.84858,0.363257
0.631236,0.623408
1.9393,2.18838
0.778828,1.51282
0.309084,3.60136
-0.0191708,1.76638
0.410566,-0.775978
-0.369196,0.699875
2.2137,-0.883791
0.919084,2.39475
0.623267,2.09681
-0.0841511,1.34589
0.454237,1.01215
-0.206437,1.12191
1.50198,0.546403
0.445607,1.13732
0.199016,0.134183
1.73191,0.866686
1.25009,1.23966
-0.201095,1.19424
0.565703,-0.915721
1.20143,1.84405
1.74052,-0.351362
0.680666,-0.214833
-0.0950763,0.272072
0.615899,-0.853963
0.728906,1.93949
0.537532,1.11933
1.7953,2.0815
-0.0710431,1.24105
1.33532,-0.894691
1.4122,1.515
1.32211,1.12071
1.5415,1.86679
-0.786367,0.0348233
-0.554927,1.98495
0.869059,2.79224
0.398728,1.00693
1.50483,1.38072
1.06023,2.8377
1.21544,-0.00122726
0.132124,0.821911
1.05578,0.410425
2.82124,0.393903
-0.757511,2.14922
2.60838,1.08357
2.05895,-0.37601
1.42489,2.11963
1.52781,2.64869
1.17101,1.7494
0.397299,0.7994
2.58748,0.838666
0.522076,1.91744
1.90113,0.867603
0.980797,0.889021
0.886687,-0.936636
1.5871,2.32744
2.96353,-0.601067
-0.714809,1.73309
0.140786,1.49678
0.541243,0.981286
2.29539,0.831488
0.0684277,2.01838
1.7877,0.697749
0.311364,-0.811508
0.902267,0.565266
0.316179,-0.827482
-0.336078,0.262994
1.36192,0.681933
0.913426,0.75053
1.01753,0.373766
1.93107,1.49103
1.49958,2.82696
-0.401629,0.863175
0.495799,0.304148
0.847753,1.10051
1.10402,2.25412
1.31305,0.471771
0.562841,1.72321
1.8156,0.826598
1.31862,2.26346
0.22778,1.52092
-0.746028,2.33104
1.63033,2.23659
0.271647,0.888819
0.71198,1.00414
2.05429,-0.0275657
0.1252,1.55547
0.951529,-0.137406
0.223318,0.312924
0.765606,0.16654
-0.423882,1.72566
1.34578,1.44432
0.468017,2.23608
0.53093,1.55461
-0.654828,0.603351
2.11125,-0.170177
1.69797,1.67567
0.908673,1.32828
2.59758,0.810488
2.1998,1.19241
2.23357,0.794678
0.0563319,1.17777
0.811423,1.55114
2.65754,1.08542
1.87461,1.23338
1.32285,0.0762335
-0.645032,2.87514
1.21067,1.29615
0.251512,1.45413
1.53838,0.655205
0.959758,2.15676
-0.174799,0.215878
1.20136,1.79511
1.94232,2.00764
0.363236,1.50557
1.23228,-0.246662
0.27849,0.322849
0.738059,1.01916
1.90965,1.1451
2.38824,-0.525769
0.208489,2.85138
0.683383,1.78498
-1.16863,2.33499
2.192,0.367613
-0.134534,1.68145
0.835704,-0.489568
-1.38801,-0.474026
2.1144,1.60699
-0.79483,0.77078
-0.972825,2.8688
0.289451,-0.705609
0.144952,0.383548
2.00989,0.299321
-1.58928,-0.530311
1.07574,2.03866
1.73191,0.82531
2.01547,-0.0329486
-0.845194,2.31979
1.69211,1.1236
0.882141,1.31941
0.765374,-0.575635
0.62234,1.38079
0.534222,1.88994
1.84872,1.85125
0.711784,0.652712
1.52975,2.22841
0.592903,-0.56387
1.39541,-0.429381
0.365544,1.52876
1.74169,2.57767
1.64204,1.43414
0.788345,1.74138
1.43545,0.194911
2.63498,0.969324
1.3849,-0.504345
0.640726,-0.0975993
-0.27846,-0.143851
3.03236,1.81449
2.34666,1.91889
-0.797239,1.79669
1.41008,0.712856
1.4427,2.00025
1.8099,-0.208331
0.689852,0.689627
-0.105708,0.963918
0.539508,0.0387867
1.4134,0.872082
1.55297,1.38519
2.57756,1.20958
0.0999931,1.21822
0.368615,0.371863
1.47912,0.613531
0.93106,-1.02914
0.397299,-0.586868
-0.389267,1.13033
2.41034,0.532301
0.613715,1.5292
1.68102,0.933398
0.674662,0.633668
1.90906,0.372266
0.161915,1.04224
1.22515,1.13245
0.747398,0.914623
0.897155,1.68163
2.08087,0.667333
1.15924,1.73903
0.757845,1.19771
2.87258,1.53215
1.06145,1.16518
0.714711,2.39169
0.963723,0.981798
0.927024,0.710434
1.06533,2.34173
1.38502,1.9333
-0.465409,0.946912
-0.317451,-0.381491
1.01144,-0.300083
1.76795,1.08801
1.71697,0.364603
0.623717,1.54827
-0.412265,0.297141
0.552792,2.07107
0.708245,0.311167
1.08471,1.35091
1.8674,-0.335219
2.10073,1.51095
0.801878,0.391483
0.39635,0.953403
1.63865,0.881602
1.69364,1.93841
0.652932,2.10605
0.117299,2.25267
