TP X VALUE, TP Y VALUE, FN X VALUE, FN Y VALUE
1.36691,-0.543499,2.73398,-0.09708
1.09724,0.14948,2.2833,1.67034
1.77735,1.48316,2.63705,0.409084
-0.0190856,1.63914,2.08049,2.18388
1.36142,0.233553,-0.0392685,3.74736
1.59017,-0.222984,2.05457,1.94694
1.52998,0.24721,2.14972,2.17113
1.77996,1.54019,3.11744,1.35536
1.28566,0.252654,1.73992,2.24037
0.115586,1.5397,3.43189,1.77178
-0.26991,1.18239,2.76934,2.74935
0.105675,2.24589,1.62145,2.36261
2.07976,-0.181945,1.14292,2.83367
-0.185107,0.0336096,0.773929,3.16494
1.7847,1.27049,3.25577,1.02138
0.969968,-0.16535,2.41415,1.41447
1.23323,1.92544,2.58724,1.94163
-0.645404,0.0253398,2.78819,1.17841
1.31326,1.05123,3.52634,2.00349
1.56122,0.948476,2.36145,1.63821
-2.02479,1.11778,2.42155,2.49369
1.44956,0.749691,0.179095,3.43493
0.692775,0.60823,1.06439,3.30279
0.903471,1.94211,1.95113,1.88669
-1.49431,2.25044,3.81462,2.3767
1.24618,0.65226,1.52646,2.43429
1.07036,2.47359,2.13093,1.94831
0.263992,3.0059,2.98155,-0.178827
0.555577,-0.0177943,2.72736,0.132344
0.763198,2.08011,2.05168,3.57977
0.822821,0.682011,3.07533,0.33022
1.12184,1.1308,-0.0809009,3.42135
-0.00309074,2.2045,2.31155,2.54269
0.917671,1.2923,2.89631,0.991325
0.109034,1.2552,2.71944,1.3168
-1.15384,1.54352,1.7139,3.18034
-0.224587,1.04415,0.150821,3.5879
1.58799,-0.044255,2.41015,2.53579
1.61894,-0.0846212,3.87661,1.02849
0.660392,0.268828,2.23792,1.51048
2.25312,0.881669,-0.0335371,4.31031
1.29545,0.590042,4.02604,2.59789
1.98643,0.585454,1.65309,3.61795
1.88951,-0.645299,2.67329,-0.922759
0.083986,0.975472,1.52889,2.50516
0.578461,0.927341,3.48376,1.29429
1.45956,-0.519061,1.28904,2.6831
-0.293192,1.26581,2.75247,0.749883
1.14773,1.63476,1.85561,2.64408
0.952409,-0.68753,1.9506,-2.00352
0.501754,2.06913,3.15447,-0.357306
-0.196507,3.18801,2.35273,2.16945
-0.00382912,1.57971,2.21123,2.00225
1.76797,1.32885,3.17762,1.63661
0.391762,0.916726,2.8464,2.12629
0.567336,0.528021,2.82517,1.51143
1.57612,-0.377712,2.90013,2.13851
1.59002,1.09305,2.12174,2.19604
1.16367,1.19457,3.05637,1.40445
1.58769,0.809345,2.20316,1.53396
0.853694,1.43257,2.67149,0.773438
-1.55835,1.70372,1.75535,2.132
1.24275,1.94108,1.48175,2.5248
0.801354,1.34811,1.01713,3.67599
2.24329,-0.338584,2.45591,0.965183
1.32253,2.25,1.689,2.6244
0.604651,0.129059,2.87902,2.4972
1.44678,0.692533,2.18571,3.23423
0.23334,1.07927,1.80635,2.07455
1.77825,0.829692,2.63033,0.0786062
0.592682,2.62586,2.72301,0.436151
1.93595,1.29961,1.63698,2.30341
0.693158,0.785831,2.64191,1.02272
-0.0386957,1.29582,2.35562,1.77792
1.65155,1.08094,1.86854,2.29154
0.00572538,1.58632,3.47907,0.939088
1.38739,0.255837,3.03002,0.158888
0.917403,1.3837,2.47737,-1.23601
-0.442239,0.569166,2.8227,0.260403
-1.34827,0.60967,3.30855,0.908686
1.22752,2.38034,2.59102,1.6588
0.863219,1.51759,0.60645,4.33069
0.521607,1.58004,2.36739,1.78787
1.22531,2.12092,2.63787,1.0265
1.69423,1.59374,2.23362,2.70994
0.322763,-0.494792,2.83826,-0.176218
-0.439338,2.12299,2.3688,1.70441
0.338765,1.4065,0.81433,2.94837
1.19116,0.961895,1.35747,2.73698
0.719685,1.98715,1.81512,2.29326
-0.124601,2.27254,2.85,1.67389
2.12499,1.23077,1.30705,2.95459
-0.229095,0.392715,2.12342,2.67315
0.53677,2.02256,0.690508,3.39516
2.23714,-0.427643,2.92089,1.39068
1.22286,1.68454,3.09012,-1.2036
-0.308389,0.864948,1.83865,3.24139
1.61035,0.661195,1.84721,2.04878
-0.312184,0.985278,1.33817,2.99383
0.343027,2.82631,2.44134,0.96456
0.387259,0.967967,2.98863,1.97032
1.1807,1.97743,2.05045,1.94867
0.8139,-0.889088,2.2043,1.89381
0.906297,2.19559,2.739,0.626631
0.0948816,2.30167,3.274,1.77915
-1.16445,1.12276,1.4999,3.72552
0.0838865,0.574077,2.71725,1.35342
0.451701,0.432049,1.57217,2.34358
0.702932,2.0922,2.27578,2.98349
-0.751833,0.0264996,1.12631,2.78879
-0.340273,1.52374,2.68767,0.176987
-0.0802234,1.0177,3.06694,1.40116
1.08491,1.68519,3.42034,-0.00784457
1.09636,-0.0354543,2.91864,2.71473
2.22049,0.628843,3.20767,1.03351
0.140144,1.22881,2.82066,1.78121
2.03375,0.941378,3.34795,2.39542
0.287155,1.73702,2.69396,2.2751
1.1691,1.08469,2.68186,0.52993
0.722786,-0.0313936,3.35274,1.31309
1.27374,1.52883,1.94802,1.96484
1.90704,1.53068,1.82217,2.16346
-0.0556912,-0.511723,2.6889,1.96734
1.35346,0.471725,2.72785,-0.390008
0.573906,0.440641,2.95524,1.23468
1.91936,1.28122,2.63012,0.692911
0.241376,0.64576,3.13839,0.459667
1.48422,0.594995,1.63659,2.64307
2.17618,-0.608328,2.08616,2.88226
0.706398,1.67939,1.51766,3.9448
-0.72061,0.76019,2.82267,0.590946
-0.0846251,1.67862,2.62279,1.63064
2.04715,-0.510489,2.62542,-1.09424
1.3604,1.02098,2.07572,1.90829
0.623326,1.34857,0.64704,3.04709
1.05072,2.37637,4.05822,1.47535
1.68197,0.894211,1.95208,2.11414
0.821159,1.3657,2.4053,2.67782
0.912638,-1.25879,1.66382,2.90375
0.52558,1.5527,1.83096,2.03576
2.33555,0.444222,2.36705,2.06923
0.58853,0.779728,2.90554,-1.04076
-0.344833,0.751445,2.66397,-1.30775
0.421888,-0.567202,2.34832,1.97127
1.81815,0.352781,1.60265,3.52244
0.65836,1.51082,2.60082,1.19587
2.21326,0.275853,2.61554,0.358592
0.870082,-0.272447,1.99209,2.44255
-0.369959,0.353542,2.57742,2.05006
0.121608,0.739962,3.47998,0.628021
0.640512,2.10418,1.89774,2.46733
0.229425,2.89083,2.54526,0.569132
0.24377,2.64652,1.88797,2.25491
1.21144,1.6399,2.78468,1.72299
1.00705,0.574912,1.6135,2.78991
0.518306,1.8576,2.80252,2.80094
1.26753,0.247122,2.56059,0.738953
2.34139,0.552063,2.85744,0.812771
2.34049,0.0275176,0.398962,3.53689
2.21447,0.259077,2.14183,2.25936
0.484222,1.10644,2.18681,1.79457
0.467017,-1.09201,2.57886,2.01708
2.0958,0.838247,2.57834,-0.363742
2.05448,1.31408,2.30034,2.72149
0.903792,0.584388,2.69511,1.87702
0.0144392,1.109,2.43237,1.73066
0.168838,-0.279102,2.96032,-2.15139
0.2896,0.718253,2.67306,1.21701
0.540412,0.645613,1.74555,2.75719
0.0927351,-0.142782,2.44021,1.92139
1.25786,0.156746,0.795648,3.33882
1.82498,0.0637273,2.33379,2.83243
-0.388851,0.322071,2.40296,1.41703
0.870885,0.270317,2.54453,1.73691
0.919405,2.6088,1.97317,2.20614
0.469916,1.10872,2.59239,0.573544
-0.157844,0.107272,2.69719,0.811927
0.44851,0.346353,3.06258,0.895837
0.849959,-0.75397,2.157,1.76451
1.26928,0.279426,1.84276,2.99328
0.171042,2.53656,2.20784,2.17117
-0.0849743,1.58946,1.45214,2.54983
1.64299,1.02655,2.63437,1.24152
1.5746,0.723163,2.47436,1.10507
0.497241,0.609586,2.57791,2.23111
2.39795,0.310328,1.18778,3.12894
0.295852,2.27135,2.53936,-0.402544
0.359866,1.5559,2.78512,2.13319
0.765235,0.564004,2.78676,0.982919
0.983869,0.949004,3.13176,2.27353
1.6319,0.319138,2.37584,2.59963
0.903548,1.56266,2.57639,1.72356
-0.711923,1.83986,1.1419,3.26764
1.71355,1.6328,2.63503,0.774983
1.90012,-0.107729,3.4708,1.02186
1.19065,1.48429,2.14698,1.69866
-0.605528,1.23721,3.40329,0.861427
0.030237,-2.08832,3.46816,0.635028
-0.425444,1.95609,2.24177,2.38784
1.4898,0.440351,1.92705,2.03492
0.975802,-0.193703,3.67963,1.20405
1.73162,0.0418049,1.77069,3.08171
0.696004,2.0429,2.24203,2.9854
-0.631721,1.73724,3.1002,-0.0311617
0.616871,1.76273,3.12262,2.315
0.684407,1.53638,3.38509,0.58452
0.621897,2.46487,3.20027,1.12892
0.483475,0.536959,1.15406,2.94766
0.698146,2.67047,2.66548,0.802608
1.86598,0.154057,1.93101,2.27548
0.429224,0.631452,2.57404,0.0217837
1.72948,0.86487,2.56195,1.00711
1.6974,0.478948,2.53691,0.906414
0.334369,-0.214216,2.30822,1.58171
1.02547,1.43401,2.76716,1.98818
-0.311793,1.56622,2.08347,1.67172
1.87646,0.647346,3.05631,1.82543
1.27493,2.3545,2.00626,2.01704
1.42887,0.751054,2.26042,1.7747
-0.0267016,0.9308,2.10459,2.29546
1.31721,-0.52406,2.2811,1.61983
0.755504,-0.245545,2.31618,1.38501
0.922714,0.765138,0.814789,3.69088
0.725621,1.20479,3.4909,2.54998
1.02142,2.26662,1.59347,2.29486
1.68978,0.38527,2.41618,2.13925
0.735407,0.445876,2.66835,0.0415968
0.514099,2.58382,1.96326,2.17779
1.34616,1.29815,3.02156,2.05403
-1.02407,1.79118,2.96189,1.23945
1.34102,1.3418,1.74504,2.44338
0.30496,0.971464,2.05062,2.26257
0.167665,-0.0858026,2.20615,1.59646
0.890244,2.28458,2.3371,1.81248
-0.69311,1.94706,2.55927,0.159667
-0.938663,1.08548,2.48636,1.09921
0.85649,0.437578,3.29357,1.55924
1.7206,1.91167,3.16772,0.71075
0.65756,0.141612,2.19367,2.77264
0.830821,0.865738,-1.83035,3.67281
0.55725,1.16868,3.16034,1.8366
0.598234,-1.15985,2.76171,2.59001
0.872119,2.17646,3.04737,-0.355331
0.0726108,1.35005,3.39653,-0.489873
0.157851,1.19414,2.43514,1.87079
1.15282,2.36557,3.08246,0.276367
1.14387,2.29251,2.38542,1.73152
-0.00977039,0.943922,2.76634,-0.3071
1.05249,1.62463,2.98015,1.83668
-1.50225,1.82496,2.30273,1.2363
1.295,0.721718,4.45366,3.00641
0.346525,0.239508,3.35242,-0.499375
1.42791,1.28683,2.19139,2.1697
2.40311,0.419243,3.30544,1.3603
1.6936,2.03045,2.76069,2.42212
0.769498,1.5913,2.67404,1.12866
-0.586977,1.25758,2.64113,1.06029
-0.754973,1.40936,3.01977,2.33552
0.461513,0.223404,1.2668,2.79951
-0.128698,2.50656,2.42904,1.53342
1.05357,0.435255,2.9379,2.49736
0.67184,1.91511,2.24582,2.31568
0.817906,1.95288,3.58883,1.27008
0.488586,0.764319,2.29743,2.14144
0.501104,0.147448,2.73669,-0.222869
-0.0599054,0.266155,2.87011,4.24687
2.50043,0.373242,2.91015,-0.231792
0.85648,1.40278,3.22901,1.14259
-0.701839,2.67516,0.491219,3.49662
0.369735,2.52321,3.27463,1.98944
0.393726,1.01524,2.24938,1.5165
0.933462,1.36442,2.55355,1.02003
1.00896,0.0919222,0.369365,3.42262
-0.730393,0.658748,2.29259,1.47167
2.10627,0.630675,2.07259,2.07855
0.63742,2.73293,2.50494,1.65796
0.132395,1.1039,2.80543,1.77587
1.06614,-0.95604,2.26705,1.77937
0.83408,2.7937,2.09689,1.71158
1.15085,0.0220907,0.819455,3.04218
2.12006,0.589053,2.72312,0.470581
0.421099,2.14626,2.67724,1.49228
0.788538,-0.123907,0.687552,3.12295
0.285853,0.680774,0.755467,4.18141
-1.09601,2.36986,2.88358,2.15707
1.61151,1.09607,2.13571,2.01099
1.20288,1.153,3.01493,1.65076
2.20555,0.475209,2.53994,1.31229
0.121173,1.83216,2.5169,0.964842
-0.669952,1.15563,2.43074,0.895791
-1.20563,-0.42908,1.43836,3.41348
1.08849,2.22158,2.50748,1.66309
-0.350898,1.20795,2.53731,-0.607959
1.39859,-0.713408,2.31281,1.38342
0.0726817,1.44164,0.772069,3.13714
-0.447976,0.588732,2.83212,1.16496
0.186654,2.43805,1.81684,2.65276
1.93254,-0.169162,2.17687,1.62954
2.06031,0.677765,0.43088,3.30838
2.26296,0.67615,1.81301,3.35063
0.489913,-0.757999,1.43771,3.28662
0.0353876,1.48286,2.19511,3.4192
0.512369,0.854729,2.18241,2.8833
1.55868,-1.70685,2.13566,1.82306
0.293429,0.592891,2.13891,1.75451
1.26355,0.76414,1.97176,2.67818
1.44746,1.55642,2.98338,-0.571464
0.727028,1.82995,2.94152,2.30246
-0.271729,2.05331,2.04458,1.81255
0.446266,0.362219,1.89129,1.97841
1.93195,-0.522868,2.17375,2.35784
0.923919,-0.95826,1.58419,2.53587
0.434043,0.293291,2.2562,2.4137
-1.07565,1.34474,2.29801,1.81895
1.68465,-0.222647,2.99312,-0.535094
-0.413109,-0.116172,0.615606,3.17549
0.212849,-0.0644162,0.482253,3.95595
-0.97327,2.04284,2.56165,1.60139
0.464075,0.944786,2.79888,0.241673
0.997441,-0.116373,2.69377,-0.330325
-0.205273,0.404807,2.86292,1.31699
0.873383,2.49598,3.06141,2.63027
1.05513,2.45426,1.97773,3.01096
0.107496,1.40305,2.53089,0.533014
0.529156,0.951493,3.05932,2.10882
1.01233,-0.0568608,2.61133,1.41651
1.58972,0.937655,1.85041,2.49751
1.02794,0.3376,1.20782,3.01395
0.931073,-0.454404,2.65673,1.19233
1.05656,0.615548,3.21426,1.29604
1.26814,0.493361,2.58293,1.66946
2.06767,1.13023,2.51817,0.948412
1.59349,1.00022,2.18148,1.64378
1.00129,0.831764,2.76723,-0.326852
1.30591,2.02365,1.49727,2.44326
1.32543,0.860026,0.734897,3.20316
1.04099,1.93947,1.27923,2.90503
0.821061,-0.389274,1.63872,2.25411
0.0762508,1.34017,1.97223,2.70012
0.534454,-2.74461,2.25424,1.71318
0.1687,-0.410233,1.91514,3.15968
1.46926,0.19017,0.423972,3.25641
0.338785,0.21863,3.26779,1.63369
-0.7798,1.25654,2.18162,1.58729
1.34146,1.01638,1.76659,2.15142
0.372591,0.166117,2.93493,1.3919
-0.448308,2.47323,1.63128,3.29842
0.672005,0.888518,3.32034,0.067418
0.698129,0.945553,3.58585,1.32644
-0.683031,0.353158,1.22788,3.30957
0.726058,0.736214,1.51215,3.39686
1.06143,0.368546,1.68927,2.57037
0.691746,-0.197562,1.81239,2.34118
0.950155,1.23936,2.83153,1.1224
0.606739,-0.137771,2.594,1.59044
0.305451,-0.087409,2.10115,1.75572
1.14276,0.863803,2.59433,0.755989
1.14953,-0.0848881,2.63968,2.78179
0.762569,2.42975,3.05042,0.911132
2.04993,0.727645,1.91256,2.10936
1.40815,2.27538,2.77898,1.20026
1.09502,-1.39086,2.66033,0.604045
1.73534,1.68684,2.19937,1.93899
1.23103,0.26972,2.30162,1.33586
1.23648,1.45597,2.89984,1.17992
1.1931,0.457038,2.23173,1.88479
0.180602,0.938216,1.94724,2.69266
0.425526,0.281327,2.19389,2.44542
0.521594,0.765119,2.0467,2.3616
1.71209,0.886085,1.10308,3.98758
1.012,1.15614,3.31827,-1.12309
0.218707,1.54301,2.84193,3.42778
0.390484,-1.08955,2.21542,3.01745
1.32452,1.5761,3.19507,1.18894
1.61016,0.378079,2.80885,-0.653721
0.906682,0.849411,2.73282,1.71158
1.84907,0.326365,0.7257,3.0179
1.24317,0.920076,2.38634,1.4061
0.69808,-0.490086,2.70792,0.56709
1.54071,-1.72698,2.4388,3.41238
-0.0331306,-0.24544,3.18713,1.58315
1.16755,-0.627293,3.60079,1.10849
1.82609,0.712959,-0.419296,3.68069
1.68784,1.40378,2.17934,1.82513
0.992657,1.6734,2.95949,1.01046
0.992064,0.0272523,-0.587966,4.35792
0.608984,1.40066,1.5432,3.47059
-0.394933,1.37722,2.01883,1.79411
0.208649,1.67167,2.26761,-1.2638
1.33821,0.386058,3.75466,1.4803
0.263449,0.6585,2.26161,1.67334
0.364831,2.01916,2.78018,1.00948
1.08669,0.933002,2.77867,2.41894
0.606065,0.571618,2.58877,0.708595
0.640232,0.871744,2.27716,2.42544
-0.774745,1.43556,1.73739,3.45999
0.885827,1.0592,2.82833,-0.195945
0.519631,1.14988,1.5271,3.05998
1.19263,1.27359,3.50141,1.32282
1.3856,0.541529,2.49272,1.4709
-0.378047,1.22455,1.73914,2.28559
2.11723,1.37126,1.82617,2.33253
1.72168,0.193798,3.07926,1.08494
0.752286,-0.331849,3.90366,0.120861
0.733019,0.237979,1.20275,2.82872
0.224701,0.528027,1.87606,2.06053
1.56698,0.22918,2.86765,0.695957
0.928794,0.572055,2.52917,1.66935
0.978017,1.9903,2.3475,2.09176
-0.681472,-0.0532082,2.26659,2.58293
-1.72665,1.66281,2.51601,1.70103
1.42428,2.00246,3.31467,1.16909
-1.30842,0.531179,1.75499,3.27794
-0.513866,2.39919,3.20277,1.32911
2.01842,0.809138,2.3438,1.19605
1.03419,1.18635,1.00992,3.27768
0.928149,0.408973,1.51474,2.89429
2.29728,-0.176467,4.38789,1.85544
-0.603323,-0.0486358,1.52432,2.41199
1.64338,0.919706,2.9481,0.0319111
1.46828,1.88428,2.53148,1.52062
1.87918,1.37976,3.11501,0.474246
0.790563,1.75151,2.89629,1.92725
2.28149,0.121368,2.51145,1.88351
1.24717,1.83769,1.7185,3.46829
-0.271117,3.36022,1.96165,3.49676
0.0756496,2.36922,2.39534,-1.0089
0.319742,1.68689,1.8751,2.08938
0.683531,0.949845,2.60958,1.00779
1.29976,-0.266584,2.61806,0.60299
1.3347,1.07386,2.72234,2.00776
-0.0356808,1.41421,2.12083,2.15228
0.984376,0.698748,2.58713,1.37985
0.535055,0.0370577,1.52795,2.54856
0.437219,1.46009,1.57338,3.10576
1.63067,0.380871,2.51568,3.2134
-0.411571,2.65032,1.82872,2.61417
1.05366,0.212776,2.08687,2.19581
0.785942,0.174278,2.89338,1.57488
0.227813,0.0170777,3.1087,0.621187
1.04008,1.87438,2.26728,1.75413
0.998967,0.449603,2.95449,0.88613
0.903994,-0.391364,2.22724,1.45126
1.1532,0.971438,2.47028,1.75072
0.783095,1.44148,1.70507,2.32076
-0.541497,-0.319031,2.9849,1.98426
-0.264389,-0.845641,2.60669,1.03695
0.823552,1.65968,3.11887,1.79231
0.60299,2.07229,3.26184,0.782413
0.818529,0.60503,3.10226,1.29524
1.20344,2.10894,1.00014,2.87054
-0.336516,1.28446,3.19498,0.319631
1.04109,-0.48629,1.87624,2.1333
-0.887379,-1.0251,1.02522,3.01302
0.199088,-0.207534,3.59268,-0.551633
1.58656,1.57271,3.19577,1.59871
0.754034,0.538568,1.34171,2.67848
1.9639,-0.0421945,3.26668,0.83732
0.538094,0.646027,2.80436,0.192451
1.49448,0.864099,3.84967,0.503006
0.481572,0.329914,2.96285,0.936337
0.600168,0.92119,2.48271,1.93818
0.33707,-1.2044,1.1799,4.17829
1.5181,0.959976,-0.385107,3.5239
0.303228,2.13364,2.87673,1.55262
2.0197,-0.130317,1.7517,2.13806
0.906329,2.07469,2.67455,3.80627
-0.118188,0.33864,2.17141,2.02194
1.21138,-0.519975,2.96424,-0.181247
-0.238172,2.56743,2.32898,2.06013
-0.788719,0.76562,0.938325,3.02595
-0.0633124,2.9489,3.23315,1.33671
-0.796239,2.30149,3.44053,1.4536
-0.447894,1.75853,2.93341,2.90217
1.35596,0.0695063,2.42804,2.48977
1.39835,-0.730615,2.02777,2.32413
-0.610245,2.24437,2.2993,2.31145
1.25686,0.249164,2.32703,2.33793
1.91321,0.702684,1.90238,1.99321
-0.263403,2.72042,3.0282,1.18244
-0.848124,2.575,2.14746,2.34202
0.766516,1.3019,1.25729,3.15584
1.94613,0.97655,2.25087,3.28395
1.23594,1.75089,2.03482,1.8296
1.36601,-0.572942,1.83864,2.05787
0.741309,1.05753,3.61832,1.09833
1.14058,0.352286,0.752232,3.07953
-0.313138,1.63981,3.00477,0.61008
-0.188179,2.34237,1.90159,1.99255
-0.883814,-0.0196185,3.06795,0.710157
0.111112,0.782194,2.72608,1.14676
-0.307874,1.33442,1.76686,2.6449
2.41109,0.0116093,2.78529,0.372001
1.75056,1.55418,1.63454,3.40048
-0.187694,-0.0602349,0.849883,3.03674
2.02041,-0.436378,3.29728,1.32678
0.415842,1.55032,2.57195,1.56781
0.594898,1.05236,2.82963,1.67412
0.417639,1.23705,0.263119,3.21342
0.736646,-0.973435,1.80652,3.18463
0.887698,0.365845,3.08518,2.11208
0.403473,0.684251,2.46513,1.61758
1.23279,2.11627,2.22395,1.90415
-0.462496,0.873858,2.15411,1.6858
1.21043,0.866541,2.05216,2.03676
0.268174,0.273674,3.04952,0.921703
-0.310462,0.804387,2.5861,-0.831056
0.777242,1.56888,2.31968,-1.96756
1.95623,0.864501,2.13433,2.6319
-1.49129,0.00457406,2.14001,1.81793
-0.344701,2.62503,1.6985,2.35453
1.63932,0.862551,0.175436,3.56213
0.204199,0.490507,2.95289,2.63205
1.29108,-1.01142,2.26871,2.02229
0.358435,2.13753,2.21962,1.56455
0.943528,0.306198,2.78199,0.890114
-0.137912,2.00531,1.3026,2.85572
0.309583,1.08577,2.16376,2.13049
0.957052,1.47601,2.53969,0.742874
0.600055,1.01356,2.25206,2.47319
1.1755,0.802247,2.60135,1.52722
-0.659393,2.32611,3.21947,0.905243
1.27132,0.679911,2.48595,1.45797
0.583401,1.495,2.00322,1.89258
2.15863,1.36672,2.62163,0.491138
0.296128,0.0617563,2.67537,-0.758988
0.289788,2.66527,3.21822,1.69236
0.523217,1.3577,2.1318,1.93545
0.681933,1.3219,3.15245,0.200849
-0.567247,-1.0364,2.8129,-0.681986
1.73813,-0.581536,1.33808,2.57493
1.39565,-0.158687,2.2058,2.21253
-0.646607,0.788384,1.65832,2.8171
-0.0982448,1.84038,1.99507,2.48503
1.3131,-0.01987,2.70359,1.41381
0.282243,0.795222,0.560501,3.4392
0.818873,0.611984,3.13596,0.586077
1.3843,-0.016181,2.92421,0.698148
1.74009,0.695495,2.56746,1.09061
1.07798,0.86287,1.28873,2.77406
2.30619,0.623256,2.21777,1.78069
1.5961,1.42208,2.60778,2.62953
0.519501,0.477742,1.31395,2.75435
1.23377,1.33038,2.11982,2.97792
1.00202,1.09829,3.99693,0.950728
1.15519,0.138594,2.31317,1.58668
0.023353,3.1932,3.06688,1.63226
0.374284,2.31183,2.75028,1.4371
0.985667,-0.581015,3.77659,-1.06921
-0.12079,0.237061,3.00244,0.927084
-0.150091,0.678208,2.40659,1.32202
1.13449,2.43657,2.75221,0.349259
1.38376,1.30411,1.57897,2.96556
2.31692,1.12601,2.06209,3.1372
1.77884,-0.198392,2.11828,3.23403
0.621592,0.889853,2.34497,1.70587
1.34042,-0.157951,2.53104,2.55514
1.88355,0.890182,1.77882,2.49553
0.415547,2.04857,2.10493,1.62605
0.599892,1.52396,3.29942,1.21526
-0.0351334,1.72776,1.3809,3.21572
1.86105,1.92216,2.26619,1.61816
0.350813,2.48403,1.95539,2.13518
-0.167471,0.805327,2.72573,1.24166
0.518958,1.211,2.62192,1.31652
1.9593,0.751719,3.46906,0.353257
0.463176,1.66181,2.89718,2.20721
0.150444,1.10175,3.38367,0.489613
0.851955,1.30515,2.59655,1.6791
1.43538,1.80339,2.29831,2.46299
1.25186,0.971266,1.82208,3.046
0.086188,1.14309,2.51713,2.96981
1.17175,0.40491,2.43565,2.97208
1.04667,0.510682,0.998775,3.25398
1.31595,1.76616,3.04432,0.866997
0.642374,-0.252936,1.48559,3.28417
1.21564,0.0518545,2.82357,2.27265
-0.855326,1.26465,2.63109,1.69687
1.57948,0.198589,2.52325,1.45966
1.49532,0.145306,2.37445,1.85049
1.2134,-0.420782,2.22304,1.58838
0.630188,1.43902,1.65029,3.37148
0.386163,1.53934,1.77818,3.14311
-2.12711,-0.378866,0.809743,3.47405
1.36057,0.618745,2.38607,1.54023
0.927633,0.812558,2.62981,0.764907
0.593917,-0.646533,2.03084,2.83604
1.62644,0.748126,1.58166,3.78268
0.708998,0.359941,2.40175,1.42802
-0.0144134,-0.145944,3.74376,1.53647
0.956503,-0.934192,2.71246,1.68454
1.18465,0.963724,2.73946,-0.364772
2.17525,0.244446,2.22864,1.53952
0.987654,0.486295,2.48394,0.984841
0.529124,0.113684,0.949225,3.09954
0.770929,1.52451,3.11613,0.194722
1.60405,1.54461,3.14361,-0.768317
1.68975,0.38646,2.84234,1.44183
2.22759,1.34884,2.90278,0.311657
1.18762,0.86997,3.03433,0.133056
2.06607,-1.05329,2.78845,-0.919044
1.22483,0.161142,0.683767,3.00851
1.06662,-0.123513,1.88497,2.53767
1.02889,0.197198,2.01508,1.98256
-0.1956,0.330338,2.35012,1.12802
1.80845,1.66095,1.1403,4.21636
1.64715,1.62734,1.95805,2.41252
0.862161,0.151079,0.776614,3.35239
0.679067,-0.379433,2.35502,3.1328
1.95429,-0.247313,1.1673,2.69832
0.363607,1.99433,1.15019,3.05926
-0.272714,2.1936,3.59704,2.55203
2.1609,-0.267623,3.15058,1.05115
1.29517,1.60537,2.68093,0.953276
1.25131,0.677713,3.14718,0.620109
0.858348,1.86839,1.56324,2.45917
1.81449,1.38344,2.80704,2.17274
1.72042,-0.164253,2.98913,0.865398
0.92157,2.07895,1.11007,2.81883
0.802809,1.10634,1.33576,3.63896
0.782046,-0.774319,2.24934,-1.74747
-1.26865,-0.40828,1.84487,2.39547
-1.38525,1.33108,2.73938,-0.556405
0.427068,1.12892,1.81193,2.14058
1.766,0.155078,3.19076,0.104061
0.513227,0.0947903,2.68946,1.4417
1.96612,1.48543,2.12983,2.25784
0.788778,0.117589,2.48336,1.86772
-0.670023,1.98213,3.71483,1.13414
-0.928454,0.61973,2.87247,1.55067
-0.0712577,0.67202,3.11263,1.01791
0.386444,1.26448,1.97666,1.90005
2.10183,0.0667828,2.93802,1.25965
1.02965,0.231221,2.12508,1.61984
0.9012,0.57035,2.655,-1.09401
0.909838,1.8964,0.379925,3.27534
1.68382,1.68577,2.52306,-0.531096
0.600523,0.385682,1.07638,2.96641
0.116078,0.873573,2.99198,2.40973
1.76295,0.309332,1.56265,3.0251
2.21892,1.22371,1.24975,3.57151
0.227312,-0.741465,2.84701,1.59743
2.14356,0.665006,3.31854,1.37613
-0.823534,1.15602,4.29297,2.70084
-0.797266,1.61519,1.74814,2.29322
1.95912,1.75151,2.61086,0.283791
0.499059,1.39265,2.17346,1.70016
1.11594,2.04946,2.85006,1.02219
0.406865,1.16629,1.31915,3.24917
-0.269603,0.957461,3.00455,1.97831
-1.3865,1.27655,1.47774,2.4719
1.7121,1.83818,1.17349,3.11952
1.6878,0.368477,3.17584,0.470702
-0.120716,2.07965,2.47364,1.06663
1.60703,0.798609,2.21721,2.54965
2.30132,-0.283576,3.86331,0.292686
1.09698,0.237226,2.3187,1.81202
0.19589,-0.661141,2.44404,1.77492
1.33101,0.945766,-0.0361289,3.43183
0.168385,-0.294029,3.46389,0.809402
0.649103,-0.799888,0.612405,3.36788
0.741822,-0.331681,1.88273,2.59772
1.42962,0.547721,2.72425,1.21512
0.455524,1.90119,1.52463,3.94012
-0.0046221,3.08137,1.05302,3.18446
0.0757754,2.6996,2.3476,1.75191
1.93392,1.65091,1.4686,2.42411
0.67713,2.02546,2.69335,1.25533
0.669285,0.129495,2.06576,2.01585
0.0957395,0.313279,1.89097,2.50467
0.4864,0.276808,2.51766,1.27571
0.499851,-0.52778,2.34116,2.55953
1.45265,1.89209,2.44027,0.909042
0.920761,1.54602,2.53355,0.526497
0.418534,1.23325,2.51046,2.39556
1.95461,-0.167759,1.59518,2.77537
1.44723,0.279082,2.23826,1.42354
0.989715,2.18219,2.70274,2.58957
0.082904,-0.27618,1.82393,2.86417
1.38334,0.711677,3.09921,1.2179
1.40084,1.04538,1.72049,2.64921
